setid,Mole fraction of 1-butyl-2-methylpyridinium tetrafluoroborate,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
phMSs,0.375,101,298.15,1559.8,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.4234,101,298.15,1520.6,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.4828,101,298.15,1476.5,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.5536,101,298.15,1427.9,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.6248,101,298.15,1382.95,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.7023,101,298.15,1338.75,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.7885,101,298.15,1294.03,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
phMSs,0.8912,101,298.15,1246.49,Navas et al. (2011),Density,Liquid,AAmqoP,BrCCCBr,"1,3-dibromopropane",AAtepM,CCCC[n+]1ccccc1C.F[B-](F)(F)F,1-butyl-2-methylpyridinium tetrafluoroborate,,,
