setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
uZINn,328.15,0,101,758.6,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.0473,101,805,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.1129,101,853.3,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.1877,101,894.91,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.2943,101,936.87,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.3637,101,958.11,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.5306,101,995.61,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.696,101,1021.4,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.8114,101,1034.9,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,0.9174,101,1045,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,328.15,1,101,1052.2,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0,101,749.4,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.0473,101,796.5,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.1129,101,845.4,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.1877,101,887.57,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.2943,101,930.03,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.3637,101,951.47,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.5306,101,989.36,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.696,101,1015.36,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.8114,101,1029,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,0.9174,101,1039.2,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,338.15,1,101,1046.4,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0,101,739.8,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.0473,101,787.9,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.1129,101,837.5,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.1877,101,880.22,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.2943,101,923.18,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.3637,101,944.88,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.5306,101,983.14,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.696,101,1009.4,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.8114,101,1023,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,0.9174,101,1033.3,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
uZINn,348.15,1,101,1040.7,Domanska and Laskowska (2009b),Density,Liquid,AAIsrh,CCO,ethanol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
