setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qxqbl,100,338.15,1329,Makarov and Safonova (2019),Density,Liquid,AAmPLu,CC[NH+](CC)CC.O=P([O-])(O)O,triethylammonium dihydrogen phosphate,,,,,,
qxqbl,100,343.15,1327,Makarov and Safonova (2019),Density,Liquid,AAmPLu,CC[NH+](CC)CC.O=P([O-])(O)O,triethylammonium dihydrogen phosphate,,,,,,
qxqbl,100,348.15,1325,Makarov and Safonova (2019),Density,Liquid,AAmPLu,CC[NH+](CC)CC.O=P([O-])(O)O,triethylammonium dihydrogen phosphate,,,,,,
qxqbl,100,353.15,1322,Makarov and Safonova (2019),Density,Liquid,AAmPLu,CC[NH+](CC)CC.O=P([O-])(O)O,triethylammonium dihydrogen phosphate,,,,,,
