setid,"Temperature, K","Mole fraction of 1,4-difluorobenzene","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
fEVRo,283.4,0.816,0.0001239,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
fEVRo,294.4,0.814,0.0001255,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
fEVRo,316.2,0.81,0.0001288,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
fEVRo,343.2,0.807,0.0001337,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
fEVRo,353.1,0.804,0.0001354,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
fEVRo,373,0.799,0.0001387,Shiflett and Yokozeki (2008a),Density,Liquid mixture 1,Liquid mixture 2,,6,AAVwIl,Fc1ccc(F)cc1,"1,4-difluorobenzene",ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide
