setid,Mole fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZiFXY,0.396,363.2,101.3,1110.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.396,368.2,101.3,1106.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.396,373.2,101.3,1102.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,278.2,101.3,1170.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,283.2,101.3,1167,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,288.2,101.3,1163.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,293.2,101.3,1160,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,298.2,101.3,1156.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,303.2,101.3,1153.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,308.2,101.3,1149.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,313.2,101.3,1145.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,318.2,101.3,1142.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,323.2,101.3,1138.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,328.2,101.3,1135.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,333.2,101.3,1131.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,338.2,101.3,1128.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,343.2,101.3,1124.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,348.2,101.3,1121.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,353.2,101.3,1117.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,358.2,101.3,1113.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,363.2,101.3,1110.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,368.2,101.3,1106.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.506,373.2,101.3,1102.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,278.2,101.3,1169.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,283.2,101.3,1165.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,288.2,101.3,1162.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,293.2,101.3,1158.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,298.2,101.3,1155.4,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,303.2,101.3,1152,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,308.2,101.3,1148.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,313.2,101.3,1145,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,318.2,101.3,1141.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,323.2,101.3,1137.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,328.2,101.3,1134.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,333.2,101.3,1130.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,338.2,101.3,1127.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,343.2,101.3,1123.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,348.2,101.3,1120.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,353.2,101.3,1116.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,358.2,101.3,1112.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,363.2,101.3,1109.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,368.2,101.3,1105.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.595,373.2,101.3,1101.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,278.2,101.3,1165.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,283.2,101.3,1162.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,288.2,101.3,1158.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,293.2,101.3,1155.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,298.2,101.3,1151.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,303.2,101.3,1148.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,308.2,101.3,1144.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,313.2,101.3,1141.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,318.2,101.3,1137.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,323.2,101.3,1134.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,328.2,101.3,1130.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,333.2,101.3,1126.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,338.2,101.3,1123.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,343.2,101.3,1119.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,348.2,101.3,1116,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,353.2,101.3,1112.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,358.2,101.3,1108.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,363.2,101.3,1104.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,368.2,101.3,1101.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.699,373.2,101.3,1097.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,278.2,101.3,1154.2,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,283.2,101.3,1150.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,288.2,101.3,1147.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,293.2,101.3,1143.5,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,298.2,101.3,1139.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,303.2,101.3,1136.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,308.2,101.3,1132.7,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,313.2,101.3,1128.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,318.2,101.3,1125.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,323.2,101.3,1121.6,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,328.2,101.3,1117.9,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,333.2,101.3,1114,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,338.2,101.3,1110.3,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,343.2,101.3,1106.8,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,348.2,101.3,1103.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
ZiFXY,0.794,353.2,101.3,1099.1,Martins et al. (2022),Density,Liquid,AApASb,CC(=O)[O-].CN1CCCN2CCC[NH+]=C12,"1-methyl-1,2,3,4,5,6,7,8-octahydropyrimido[1,2-a]pyrimidin-5-ium acetate",AADYJk,O,water,,,
