setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium methyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yaLLd,298.15,0.9531,101.3,1205.6,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,298.15,1,101.3,1212.1,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0,101.3,776.845,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.0482,101.3,831.096,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.0965,101.3,876.702,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.1938,101.3,951.52,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.2928,101.3,1009.8,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.3902,101.3,1055.42,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.496,101.3,1095.74,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.5903,101.3,1125.1,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.6902,101.3,1151,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.7978,101.3,1174.5,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,0.9531,101.3,1202.2,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,303.15,1,101.3,1208.7,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0,101.3,772.487,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.0482,101.3,826.964,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.0965,101.3,872.696,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.1938,101.3,947.68,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.2928,101.3,1006.09,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.3902,101.3,1051.78,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.496,101.3,1092.2,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.5903,101.3,1121.7,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.6902,101.3,1147.6,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.7978,101.3,1171.1,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,0.9531,101.3,1198.8,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,308.15,1,101.3,1205.3,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0,101.3,768.053,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.0482,101.3,822.774,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.0965,101.3,868.646,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.1938,101.3,943.827,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.2928,101.3,1002.39,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.3902,101.3,1048.13,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.496,101.3,1088.68,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.5903,101.3,1118.3,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.6902,101.3,1144.2,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.7978,101.3,1167.8,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,0.9531,101.3,1195.5,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
yaLLd,313.15,1,101.3,1202,Singh et al. (2013),Density,Liquid,AALcwx,CC(C)O,propan-2-ol,AAwHNg,CCCC[n+]1ccn(C)c1.COS(=O)(=O)[O-],1-butyl-3-methylimidazolium methyl sulfate,,,
