setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zEESi,298.15,0,101.3,960.9,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.0515,101.3,993.6,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.102,101.3,1022,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.1502,101.3,1046.9,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.21,101.3,1075,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.3051,101.3,1113.8,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.3976,101.3,1145.5,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.5036,101.3,1175.9,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.6063,101.3,1200.7,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.701,101.3,1220.6,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.8024,101.3,1240.1,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.8521,101.3,1249.4,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.9,101.3,1258.3,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,0.9502,101.3,1267.8,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,298.15,1,101.3,1277.6,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0,101.3,951.7,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.0515,101.3,984.6,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.102,101.3,1013.2,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.1502,101.3,1038.3,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.21,101.3,1066.5,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.3051,101.3,1105.5,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.3976,101.3,1137.4,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.5036,101.3,1168,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.6063,101.3,1192.9,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.701,101.3,1212.9,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.8024,101.3,1232.4,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
zEESi,308.15,0.8521,101.3,1241.7,Srinivasa Reddy et al. (2016a),Density,Liquid,AAOgvx,COCCO,2-methoxyethan-1-ol,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
