setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sLwBd,298.15,0,101,1225,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.0939,101,1222,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.1932,101,1218,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.2833,101,1214,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.3944,101,1207,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.4987,101,1200,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.5995,101,1190,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.6985,101,1176,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.8009,101,1154,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,0.8988,101,1113,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,298.15,1,101,997,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0,101,1222,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.0939,101,1218,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.1932,101,1214,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.2833,101,1210,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.3944,101,1204,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.4987,101,1196,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.5995,101,1186,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.6985,101,1172,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.8009,101,1150,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,0.8988,101,1110,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,303.15,1,101,996,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,308.15,0,101,1219,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,308.15,0.0939,101,1215,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,308.15,0.1932,101,1211,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
sLwBd,308.15,0.2833,101,1206,Ge et al. (2009),Density,Liquid,AADYJk,O,water,AArYos,CCCn1cc[n+](C)c1C.F[B-](F)(F)F,"1,2-dimethyl-3-propylimidazolium tetrafluoroborate",,,
