setid,"Pressure, kPa","Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QMCZt,600,353.15,1,1160,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0,691,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.2,904,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.3,964,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.3999,1014,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.4998,1042,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.6,1067,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.6996,1090,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.8001,1106,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,0.8998,1122,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,600,393.15,1,1135,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0,770,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.2,966,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.3,1023,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.3999,1072,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.4998,1098,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.6,1122,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.6996,1143,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.8001,1159,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,0.8998,1174,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,313.15,1,1186,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0,735,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.2,935,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.3,993,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.3999,1043,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.4998,1071,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.6,1095,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.6996,1116,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.8001,1132,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,0.8998,1147,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,353.15,1,1160,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0,692,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.2,904,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.3,965,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.3999,1014,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.4998,1043,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.6,1068,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.6996,1090,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.8001,1106,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,0.8998,1122,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1000,393.15,1,1135,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0,771,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.2,966,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.3,1024,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.3999,1072,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.4998,1099,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.6,1123,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.6996,1144,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.8001,1159,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,0.8998,1174,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,313.15,1,1186,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0,735,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.2,936,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.3,994,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.3999,1043,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.4998,1071,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.6,1095,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.6996,1116,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.8001,1133,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,0.8998,1147,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,353.15,1,1160,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0,693,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.2,905,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.3,965,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.3999,1015,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.4998,1043,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.6,1068,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.6996,1090,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.8001,1107,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,0.8998,1122,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,393.15,1,1135,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0,638,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.2,871,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.3,935,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.3999,987,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.4998,1016,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.6,1041,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
QMCZt,1400,433.15,0.6996,1065,Han et al. (2009),Density,Liquid,AAIsrh,CCO,ethanol,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
