setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QXdLe,298.15,0.8095,101,1191.13,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,298.15,0.9018,101,1148.95,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,298.15,0.9533,101,1098.73,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,298.15,1,101,997.04,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0,101,1245.78,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.0559,101,1244.55,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.1084,101,1243.3,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.2076,101,1240.51,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.2997,101,1237.3,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.408,101,1232.47,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.5038,101,1226.79,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.6003,101,1218.89,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.7052,101,1205.88,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.8095,101,1183.37,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.9018,101,1141.73,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,0.9533,101,1092.63,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
QXdLe,308.15,1,101,994.02,Gonzalez et al. (2012b),Density,Liquid,AADYJk,O,water,ABEBwg,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,1-butyl-1-methylpyrrolidinium trifluoromethanesulfonate,,,
