setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xXgTF,298.15,0,100,874,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,298.15,0.4906,100,1019,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,298.15,0.6081,100,1036,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,298.15,0.742,100,1050,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,298.15,0.7666,100,1053,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,298.15,1,100,1072,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,0,100,863,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,0.4906,100,1012,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,0.6081,100,1029,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,0.742,100,1044,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,0.7666,100,1046,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,308.15,1,100,1066,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,318.15,0,100,852,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
xXgTF,318.15,0.4906,100,1005,Batista et al. (2014),Density,Liquid,AAPBFE,c1ccccc1,benzene,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
