setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
NwzEs,303.15,0.8045,101,1089.64,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,303.15,0.8971,101,1100.7,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,303.15,0.951,101,1106.9,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,303.15,1,101,1112.2,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0,101,772.12,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.0504,101,823.39,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.1001,101,860.86,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.2012,101,920.97,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.3003,101,964.44,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.3945,101,997.96,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.5007,101,1027.94,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.6016,101,1051.09,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.7018,101,1068.3,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.8045,101,1083.47,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.8971,101,1094.6,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,0.951,101,1100.8,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,313.15,1,101,1106.2,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0,101,763.22,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.0504,101,815.1,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.1001,101,852.98,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.2012,101,913.67,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.3003,101,957.54,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.3945,101,991.31,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.5007,101,1021.51,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.6016,101,1045,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.7018,101,1062.11,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.8045,101,1077.37,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.8971,101,1088.6,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,0.951,101,1094.8,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
NwzEs,323.15,1,101,1100.2,Lladosa et al. (2021),Density,Liquid,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,AAIsrh,CCO,ethanol,,,
