setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
DzvFI,303.15,0,101,1090.4,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.0998,101,1131.1,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.2004,101,1162.2,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.2998,101,1186.2,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.3998,101,1205.8,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.5004,101,1222.1,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.6,101,1235.6,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.7004,101,1247.3,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.7993,101,1257.3,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
DzvFI,303.15,0.8999,101,1266.4,Fan et al. (2016a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
