setid,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ecbyt,293.15,101.325,1409.1,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,295.65,101.325,1407.1,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,298.15,101.325,1405,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,300.65,101.325,1403,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,303.15,101.325,1400.9,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,305.65,101.325,1398.8,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,308.15,101.325,1396.8,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,310.65,101.325,1394.8,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,313.15,101.325,1392.8,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,315.65,101.325,1390.7,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,318.15,101.325,1388.6,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,320.65,101.325,1386.6,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,323.15,101.325,1384.6,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,325.65,101.325,1382.5,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,328.15,101.325,1380.5,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,330.65,101.325,1378.5,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,333.15,101.325,1376.4,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,335.65,101.325,1374.4,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
ecbyt,338.15,101.325,1372.3,Garcia-Andreu et al. (2016),Density,Metastable liquid,AAxYCa,CC[n+]1ccccc1.O=S(=O)([O-])C(F)(F)F,1-ethylpyridinium triflate,,,,,,
