setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yzhOd,0,288.15,101,1058.83,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,293.15,101,1055.62,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,298.15,101,1052.6,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,303.15,101,1049.6,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,308.15,101,1046.44,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,313.15,101,1043.37,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,318.15,101,1040.34,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,323.15,101,1037.24,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0,328.15,101,1034.28,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,288.15,101,1061.16,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,293.15,101,1057.94,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,298.15,101,1054.96,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,303.15,101,1051.98,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,308.15,101,1048.81,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,313.15,101,1045.73,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,318.15,101,1042.67,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
yzhOd,0.008,323.15,101,1039.59,Hong et al. (2013b),Density,Liquid,AADYJk,O,water,AAmGDN,CCC(=O)[O-].CCC[n+]1ccn(C)c1,1-propyl-3-methylimidazolium propionate,,,
