setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
JRYkp,303.15,0,101,771.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.0999,101,910,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.2,101,1003.6,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.2977,101,1069.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.3999,101,1121.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.4999,101,1160.8,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.5991,101,1191.7,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.7013,101,1217.9,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.8003,101,1239,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,0.9009,101,1257.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,303.15,1,101,1272.8,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,313.15,0,101,760.3,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,313.15,0.0999,101,900.2,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,313.15,0.2,101,994.4,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
JRYkp,313.15,0.2977,101,1060.5,Fan et al. (2016b),Density,Liquid,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,AAHueB,CC#N,acetonitrile,,,
