setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
tQmcD,0.00489,288.15,101,1168.3,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,293.15,101,1165.1,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,298.15,101,1161.7,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,303.15,101,1158,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,308.15,101,1154.3,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,313.15,101,1150.7,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,318.15,101,1146.9,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,323.15,101,1143.3,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00489,328.15,101,1139.6,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
tQmcD,0.00797,288.15,101,1168,Zhao et al. (2021b),Density,Liquid,AAupbB,COCCCC[n+]1ccn(C)c1.NCC(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium glycinate,AADYJk,O,water,,,
