setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
vAWxz,293.15,0.372,101,1134.9,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,293.15,0.449,101,1133.6,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,293.15,0.507,101,1133,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,293.15,0.624,101,1128.4,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,293.15,0.707,101,1122.2,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,313.15,0.372,101,1122.9,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,313.15,0.449,101,1120.5,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,313.15,0.507,101,1120.1,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,313.15,0.624,101,1115.4,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,313.15,0.707,101,1110.1,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,333.15,0.372,101,1109.7,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,333.15,0.449,101,1107.1,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,333.15,0.507,101,1106.7,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,333.15,0.624,101,1102.3,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,333.15,0.707,101,1096.4,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,353.15,0.372,101,1096.7,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,353.15,0.449,101,1094.2,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,353.15,0.507,101,1093.5,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,353.15,0.624,101,1089.5,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
vAWxz,353.15,0.707,101,1083.2,Romich et al. (2012),Density,Liquid,AADYJk,O,water,AAjMwZ,CC[NH+](C)CC.CS(=O)(=O)[O-],diethylmethylammonium methanesulfonate,,,
