setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UCPsJ,100,269.37,1108.1,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,274.7,1104.14,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,278.49,1101.14,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,283.7,1097.76,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,288.38,1094.04,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,293.34,1090.55,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,298.3,1087.19,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,303.16,1084.03,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,308.11,1080.68,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,313.07,1077.08,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,317.8,1073.8,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,322.89,1070.47,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,328.78,1067.01,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,333.51,1063.61,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,338.65,1060.05,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,342.35,1057.5,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,348.22,1053.82,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,352.72,1050.55,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,357.94,1047.5,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
UCPsJ,100,363.54,1043.86,Souckova et al. (2016),Density,Liquid,ABExhn,CCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-nonyl-3-methylimidazolium tetrafluoroborate,,,,,,
