setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
SWRmf,288.15,1,101,1048,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0,101,944.26,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.0312,101,955.32,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.0646,101,964.62,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.102,101,973.43,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.1456,101,982.06,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.196,101,990.57,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.2502,101,998.08,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.3144,101,1005.74,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.3893,101,1012.97,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.4796,101,1019.96,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.591,101,1026.93,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,0.7249,101,1033.24,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,298.15,1,101,1042.2,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0,101,934.69,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.0312,101,946.13,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.0646,101,955.75,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.102,101,964.86,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.1456,101,973.81,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.196,101,982.59,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.2502,101,990.42,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.3144,101,998.35,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.3893,101,1005.87,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.4796,101,1013.14,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.591,101,1020.36,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,0.7249,101,1026.94,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,308.15,1,101,1036.43,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0,101,925.2,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.0312,101,936.91,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.0646,101,946.92,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.102,101,956.28,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.1456,101,965.63,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.196,101,974.62,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.2502,101,982.82,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.3144,101,990.96,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.3893,101,998.8,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.4796,101,1006.38,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.591,101,1013.87,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,0.7249,101,1020.7,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
SWRmf,318.15,1,101,1030.62,Yan et al. (2014b),Density,Liquid,AAOCWD,CN(C)C=O,dimethylformamide,AAmzKp,CCCCCC[n+]1ccn(C)c1.[Cl-],1-hexyl-3-methylimidazolium chloride,,,
