setid,"Temperature, K","MolaLity of 1-ethyl-3-methylimidazolium ethyl sulfate, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
WpQxM,298.15,0.2494,87.1,803.6,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,298.15,0.2932,87.1,806.4,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,298.15,0.3186,87.1,807.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.0125,87.1,777.5,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.0382,87.1,779.6,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.062,87.1,781.6,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.1041,87.1,784.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.1531,87.1,788.5,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.2023,87.1,792.1,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.2494,87.1,795.4,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.2932,87.1,798.4,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,308.15,0.3186,87.1,800,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.0125,87.1,768.7,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.0382,87.1,770.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.062,87.1,772.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.1041,87.1,776.3,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.1531,87.1,780.2,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.2023,87.1,783.8,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.2494,87.1,787.3,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.2932,87.1,790.3,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
WpQxM,318.15,0.3186,87.1,791.9,Shekaari et al. (2018b),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAIsrh,CCO,ethanol,,,
