setid,"Temperature, K","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qMrCA,282.9,0.0001016,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,4,AAaIQi,FC(F)OC(F)(F)F,(difluoromethoxy)trifluoromethane
qMrCA,293.6,0.0001053,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,4,AAaIQi,FC(F)OC(F)(F)F,(difluoromethoxy)trifluoromethane
qMrCA,303.4,0.0001094,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,4,AAaIQi,FC(F)OC(F)(F)F,(difluoromethoxy)trifluoromethane
qMrCA,313.5,0.0001144,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,4,AAaIQi,FC(F)OC(F)(F)F,(difluoromethoxy)trifluoromethane
