setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UouEr,288.15,0,101.3,980.5,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.1025,101.3,1086.8,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.2198,101.3,1177.9,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.3178,101.3,1236.6,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.4211,101.3,1285.9,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.5268,101.3,1327.1,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.622,101.3,1358.3,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.7193,101.3,1385.7,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.8139,101.3,1408.2,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,0.9088,101.3,1428.5,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,288.15,1,101.3,1445.7,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0,101.3,974.9,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.1025,101.3,1081.5,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.2198,101.3,1172.7,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.3178,101.3,1231.5,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.4211,101.3,1280.8,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.5268,101.3,1322.1,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.622,101.3,1353.4,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.7193,101.3,1380.8,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.8139,101.3,1403.4,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
UouEr,293.15,0.9088,101.3,1423.7,Liu et al. (2018a),Density,Liquid,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,AAWlFo,CCOC(=O)OCC,diethyl carbonate,,,
