setid,"MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TLWuY,0.1014,101,298.15,1001.99,Rodrigues and Francesconi (2011),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
TLWuY,0.1951,101,298.15,1006.43,Rodrigues and Francesconi (2011),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
TLWuY,0.2739,101,298.15,1010.08,Rodrigues and Francesconi (2011),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
TLWuY,0.3647,101,298.15,1014.22,Rodrigues and Francesconi (2011),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
TLWuY,0.4474,101,298.15,1017.89,Rodrigues and Francesconi (2011),Density,Liquid,AADYJk,O,water,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
