setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
whZiF,313.3,1568,0.000176,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,1966,0.000156,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,2465,0.000156,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,2806,0.000144,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,2859,0.000152,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,3152,0.000145,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,3576,0.000138,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,3945,0.000139,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,4216,0.000131,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,4244,0.000133,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,4476,0.000129,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,5020,0.000126,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,5205,0.000126,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,5429,0.000125,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,5733,0.000121,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,6110,0.000117,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,6312,0.000119,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,6981,0.000114,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,7215,0.000111,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,7330,0.000107,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,7509,0.000111,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,8031,0.000105,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,8401,0.000104,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,8519,9.9e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,8713,9.3e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,8740,9.6e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,9547,0.0001,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,11219,9.3e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,12815,8.9e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,313.3,14639,8.8e-05,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.2,5733,0.000139,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.2,7270,0.000127,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,1095,0.000189,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,1448,0.000188,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,1465,0.000189,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,1741,0.000182,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,2152,0.000166,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,2452,0.000168,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,2885,0.000166,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,3211,0.000156,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,3253,0.00017,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,3361,0.000163,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,3949,0.000151,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,4410,0.000152,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,4411,0.000153,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,4747,0.000158,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,5157,0.00015,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,5421,0.000142,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,5988,0.000142,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,6277,0.000145,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,6369,0.000136,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,7024,0.000137,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,7505,0.000132,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,7626,0.000124,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,8718,0.000127,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,10450,0.000122,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,12197,0.000118,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.3,13237,0.000113,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
whZiF,333.4,7674,0.000134,Aki et al. (2004),Density,Liquid,Gas,,70,AAIYzl,O=C=O,carbon dioxide,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate
