setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
oIxdd,0.00269,338.15,100,1029,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,303.15,100,1049.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,308.15,100,1046.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,313.15,100,1043.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,318.15,100,1040.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,323.15,100,1037.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,328.15,100,1034.8,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,333.15,100,1031.8,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00423,338.15,100,1028.9,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,303.15,100,1049.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,308.15,100,1046.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,313.15,100,1043.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,318.15,100,1040.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,323.15,100,1037.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,328.15,100,1034.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,333.15,100,1031.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00567,338.15,100,1028.7,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,303.15,100,1049.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,308.15,100,1046.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,313.15,100,1043.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,318.15,100,1040.4,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,323.15,100,1037.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,328.15,100,1034.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,333.15,100,1031.5,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
oIxdd,0.00714,338.15,100,1028.6,Xing et al. (2016a),Density,Liquid,AADYJk,O,water,AApenP,CCCCC[n+]1ccccc1.N#C[N-]C#N,1-pentylpyridinium dicyanamide,,,
