setid,"MolaLity of (trimethylammonio)acetate, mol/kg","Pressure, kPa","Temperature, K","MolaLity of N,N,N-trimethyl-1-hexadecanaminium bromide, mol/kg","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
LxyWQ,1,101,298.15,0.002,1016.14,Misra and Kishore (2012),Density,Liquid,ABSElq,CCCCCCCCCCCCCCCC[N+](C)(C)C.[Br-],"N,N,N-trimethyl-1-hexadecanaminium bromide",AAWbuy,C[N+](C)(C)CC(=O)[O-],(trimethylammonio)acetate,AADYJk,O,water
