setid,"Temperature, K","Mole fraction of 1-butyl-2,3-dimethylimidazolium tetrafluoroborate",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VtaRc,303.15,0.2062,0.6681,100,1145.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.2182,0.6542,100,1143.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.2304,0.6401,100,1141,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.258,0.609,100,1136.8,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.2808,0.5809,100,1133,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.2987,0.561,100,1130.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.3215,0.5372,100,1129.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.3437,0.5133,100,1127.5,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.3605,0.4928,100,1126,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.382,0.4696,100,1125.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4011,0.4484,100,1125,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4223,0.4265,100,1125.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4446,0.4032,100,1126.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4679,0.3833,100,1128.2,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4797,0.3718,100,1129.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.4917,0.3602,100,1130.2,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.5163,0.3383,100,1133,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.5307,0.3259,100,1134.8,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.5448,0.3137,100,1136.7,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.5686,0.2915,100,1139.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.5961,0.2669,100,1143.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.6179,0.2474,100,1147.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.6455,0.2228,100,1151.7,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.6791,0.1967,100,1157.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.7041,0.1745,100,1161.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.7241,0.1569,100,1164.6,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.7442,0.1398,100,1167.7,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,303.15,0.7657,0.122,100,1170.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.1335,0.7462,100,1153,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.1543,0.7283,100,1150.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.1684,0.7119,100,1147.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.1826,0.6954,100,1144.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.2062,0.6681,100,1139.8,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.2182,0.6542,100,1137.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.2304,0.6401,100,1135.2,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.258,0.609,100,1130.6,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.2808,0.5809,100,1126.5,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.2987,0.561,100,1124.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.3215,0.5372,100,1122.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.3437,0.5133,100,1120.6,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.3605,0.4928,100,1119.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.382,0.4696,100,1118.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4011,0.4484,100,1118.1,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4223,0.4265,100,1118.5,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4446,0.4032,100,1119.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4679,0.3833,100,1121.6,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4797,0.3718,100,1122.7,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.4917,0.3602,100,1123.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.5163,0.3383,100,1127,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.5307,0.3259,100,1128.9,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.5448,0.3137,100,1131,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.5686,0.2915,100,1134.5,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.5961,0.2669,100,1139,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.6179,0.2474,100,1142.7,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.6455,0.2228,100,1147.5,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.6791,0.1967,100,1153.6,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.7041,0.1745,100,1158,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.7241,0.1569,100,1161.4,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.7442,0.1398,100,1164.8,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
VtaRc,308.15,0.7657,0.122,100,1168.3,Gupta et al. (2017a),Density,Liquid,AAQJPN,O=C1CCCC1,cyclopentanone,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,AAuItX,CCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-butyl-2,3-dimethylimidazolium tetrafluoroborate"
