setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pwcbw,293.15,0.0146,101,1216.01,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.0296,101,1226.83,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.0453,101,1237.53,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.0616,101,1247.91,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.0732,101,1254.92,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.0997,101,1269.69,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.2004,101,1314.48,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.3081,101,1348.61,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.4004,101,1370.63,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.5021,101,1389.4,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.5839,101,1401.58,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.6902,101,1414.42,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.7989,101,1424.99,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,293.15,0.898,101,1432.81,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0146,101,1210.26,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0296,101,1221.14,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0453,101,1231.8,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0616,101,1242.22,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0732,101,1249.22,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.0997,101,1264.08,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.2004,101,1308.99,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.3081,101,1343.32,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.4004,101,1365.43,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.5021,101,1384.34,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.5839,101,1396.54,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.6902,101,1409.46,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.7989,101,1420.01,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,298.15,0.898,101,1427.78,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0146,101,1205.11,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0296,101,1216.01,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0453,101,1226.7,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0616,101,1237.2,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0732,101,1244.2,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.0997,101,1259.1,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.2004,101,1303.96,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.3081,101,1338.4,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.4004,101,1360.5,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.5021,101,1379.5,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.5839,101,1391.7,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.6902,101,1404.6,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
pwcbw,303.15,0.7989,101,1415.1,Vranes et al. (2014a),Density,Liquid,AATgdC,CC1COC(=O)O1,propylene carbonate,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
