setid,Mole fraction of sodium bis(fluorosulfonyl)amide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jmQeW,0.5,100,298.15,1380,Geysens et al. (2018),Density,Liquid,AAnDam,O=S(=O)(F)[N-]S(=O)(=O)F.[Na+],sodium bis(fluorosulfonyl)amide,AAiOSe,COCCOCCOCCOC,"2,5,8,11-tetraoxadodecane",,,
