setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
RNktj,308.15,0.4,101,1107.1,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,308.15,0.5,101,1109.8,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,308.15,0.6,101,1110.6,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,308.15,0.7,101,1110.9,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,308.15,0.8,101,1111,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.2,101,1097.6,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.3,101,1101.8,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.4,101,1103.7,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.5,101,1106.5,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.6,101,1107.4,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.7,101,1107.7,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,313.15,0.8,101,1107.9,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.2,101,1094,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.3,101,1098.3,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.4,101,1100.2,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.5,101,1103.3,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.6,101,1104.2,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.7,101,1104.5,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,318.15,0.8,101,1104.7,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.2,101,1090.4,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.3,101,1094.8,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.4,101,1096.8,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.5,101,1100,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.6,101,1101,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.7,101,1101.4,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
RNktj,323.15,0.8,101,1101.6,Anantharaj and Banerjee (2011),Density,Liquid,AAYrly,c1ccc2ncccc2c1,quinoline,AAgcST,CC[n+]1ccn(C)c1.N#C[S-],1-ethyl-3-methylimidazolium thiocyanate,,,
