setid,Mole fraction of cyclooctane,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UAdgt,0.009,101,298.15,1249.2,Gomez et al. (2014),Density,Liquid,AAVeaX,C1CCCCCCC1,cyclooctane,AAssoQ,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,1-ethylpyridinium ethyl sulfate,,,
