setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
gaqUb,293.15,0,100,1055.9,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.0493,100,1119.8,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.1001,100,1167.5,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.1526,100,1207.5,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.2001,100,1240.4,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.3001,100,1291.5,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.4013,100,1329.2,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.5004,100,1358.9,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.5995,100,1383,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
gaqUb,293.15,0.6929,100,1401,Papovic et al. (2017),Density,Liquid,AAQcui,CC1CC(=O)O1,4-methyl-2-oxetanone,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
