setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
cZsjF,293.15,0,101,1100.31,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.1025,101,1202.34,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.196,101,1263.15,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.2358,101,1283.38,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.3241,101,1319.45,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.4205,101,1349.72,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.4785,101,1364.67,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.5179,101,1373.61,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.5911,101,1388.28,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.6581,101,1400.07,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,0.8232,101,1423.06,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
cZsjF,293.15,1,101,1441.63,Geppert-Rybczynska et al. (2010a),Density,Liquid,AAPByN,CS(C)=O,dimethyl sulfoxide,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
