setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
TTDAO,303.15,0.2012,101,925.48,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.3075,101,966.21,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.4006,101,991.7,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.5101,101,1014.15,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.5932,101,1027.41,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.6939,101,1040.52,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.8064,101,1052.27,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,0.9016,101,1060.37,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,303.15,1,101,1067.37,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0,101,765.78,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.0535,101,824.8,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.1029,101,864.77,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.2012,101,921.48,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.3075,101,962.53,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.4006,101,988.21,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.5101,101,1010.83,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.5932,101,1024.18,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.6939,101,1037.38,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.8064,101,1049.21,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,0.9016,101,1057.37,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,308.15,1,101,1064.42,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0,101,760.29,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.0535,101,819.9,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.1029,101,860.27,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.2012,101,917.47,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.3075,101,958.85,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.4006,101,984.73,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.5101,101,1007.51,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.5932,101,1020.97,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.6939,101,1034.26,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.8064,101,1046.17,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,0.9016,101,1054.38,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
TTDAO,313.15,1,101,1061.47,Singh et al. (2014a),Density,Liquid,AAHueB,CC#N,acetonitrile,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
