setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZLkVz,293.15,0.1217,101,1024.56,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.1729,101,1050.57,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.2415,101,1082.96,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.2711,101,1096.07,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.3214,101,1117.16,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.3732,101,1137.38,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.4219,101,1154.95,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.4718,101,1171.59,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.5209,101,1186.68,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.5723,101,1201.17,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.6221,101,1214.02,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.6731,101,1226.02,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.7212,101,1236.4,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
ZLkVz,293.15,0.7708,101,1246.3,Solanki et al. (2013),Density,Liquid,AARvJd,Cc1cccnc1,3-methylpyridine,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
