setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium chloride,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
OFebX,328.15,0.313,96.7,1017.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,0.404,96.7,1028.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,0.514,96.7,1038.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,0.644,96.7,1048,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,0.803,96.7,1057.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,0.895,96.7,1061.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,328.15,1,96.7,1065.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0,96.7,942.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.163,96.7,988.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.313,96.7,1014,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.404,96.7,1025.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.514,96.7,1035.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.644,96.7,1045,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.803,96.7,1054.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,0.895,96.7,1058.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,333.15,1,96.7,1062.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0,96.7,937.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.163,96.7,984.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.313,96.7,1010.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.404,96.7,1021.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.514,96.7,1031.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.644,96.7,1041.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.803,96.7,1052.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,0.895,96.7,1056.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,338.15,1,96.7,1059.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0,96.7,932.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.163,96.7,980.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.313,96.7,1006.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.404,96.7,1018.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.514,96.7,1028.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.644,96.7,1038.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.803,96.7,1049.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,0.895,96.7,1053.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,343.15,1,96.7,1057.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0,96.7,927.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.163,96.7,976.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.313,96.7,1003.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.404,96.7,1015.2,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.514,96.7,1025.3,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.644,96.7,1035.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.803,96.7,1046.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,0.895,96.7,1050.5,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,348.15,1,96.7,1054.4,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0,96.7,922.1,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.163,96.7,971.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.313,96.7,999.6,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.404,96.7,1011.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.514,96.7,1021.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.644,96.7,1032.9,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.803,96.7,1044,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,0.895,96.7,1047.8,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
OFebX,353.15,1,96.7,1051.7,Yang et al. (2017b),Density,Liquid,AAherF,CCCC[n+]1ccn(C)c1.[Cl-],1-butyl-3-methylimidazolium chloride,AAPLMm,c1ccncc1,pyridine,,,
