setid,"MolaRity of lithium bis(fluorosulfonyl)imide, mol/dm3","Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
XsdRP,1,101.3,298.15,1360.3,Sayah et al. (2019),Density,Liquid,ABJzqe,CCCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,1-butyl-1-methylpyrrolidinium bis(fluorosulfonyl)amide,AAjyTc,O=S(=O)(F)[N-]S(=O)(=O)F.[Li+],lithium bis(fluorosulfonyl)imide,,,
