setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
QWHCu,0.00599,288.15,101,1153.2,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,293.15,101,1149.8,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,298.15,101,1146.4,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,303.15,101,1143,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,308.15,101,1139.5,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,313.15,101,1136.1,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,318.15,101,1132.7,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,323.15,101,1129.2,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00599,328.15,101,1125.3,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00903,288.15,101,1153,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
QWHCu,0.00903,293.15,101,1149.5,Zhao et al. (2021b),Density,Liquid,ABDNsG,COCCCC[n+]1ccn(C)c1.C[C@@H](O)[C@H](N)C(=O)[O-],1-(4-methoxybutyl)-3-methylimidazolium L-threoninate,AADYJk,O,water,,,
