setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
UyKCw,293.15,0.6195,101,1211.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.6635,101,1221.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.7182,101,1233.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.7836,101,1246.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.8315,101,1255.8,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.8825,101,1264.9,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.9056,101,1268.8,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,293.15,0.9288,101,1272.7,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.1225,101,1041.34,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.1657,101,1060.15,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.2178,101,1081.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.2798,101,1105.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.3362,101,1125.4,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.3856,101,1141.8,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.4145,101,1150.9,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.4713,101,1168,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.5225,101,1182.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.5834,101,1198.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.6195,101,1206.9,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.6635,101,1217.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.7182,101,1229.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.7836,101,1242.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.8315,101,1251.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.8825,101,1260.8,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.9056,101,1264.8,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,298.15,0.9288,101,1268.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.1225,101,1037.36,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.1657,101,1056.19,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.2178,101,1077.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.2798,101,1101.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.3362,101,1121.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.3856,101,1138,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.4145,101,1147.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.4713,101,1164.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.5225,101,1178.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.5834,101,1194.4,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.6195,101,1203.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.6635,101,1213.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.7182,101,1225.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.7836,101,1239,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.8315,101,1248.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.8825,101,1257.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.9056,101,1261.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,303.15,0.9288,101,1265,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.1225,101,1033.47,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.1657,101,1052.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.2178,101,1073.73,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.2798,101,1097.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.3362,101,1117.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.3856,101,1134,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.4145,101,1143.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.4713,101,1160.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.5225,101,1174.5,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.5834,101,1190.4,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.6195,101,1199.3,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.6635,101,1209.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.7182,101,1221.6,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.7836,101,1235,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.8315,101,1244.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.8825,101,1253.2,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.9056,101,1257.1,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
UyKCw,308.15,0.9288,101,1261,Sharma and Solanki (2013),Density,Liquid,AAUfPO,CNc1ccccc1,N-methylaniline,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate,,,
