setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
rPfXr,318.15,0.7729,101.3,1174.5,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,318.15,0.8263,101.3,1186.8,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,318.15,0.8757,101.3,1197.7,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,318.15,0.9346,101.3,1210,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,318.15,1,101.3,1222.8,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0,101.3,881.5,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.0496,101.3,910.3,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.0901,101.3,932.1,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.1345,101.3,954.5,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.1738,101.3,973.1,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.2568,101.3,1009.1,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.3477,101.3,1044,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.4406,101.3,1075.9,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.5477,101.3,1108.7,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.6478,101.3,1136.3,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.7729,101.3,1167.6,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.8263,101.3,1179.9,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.8757,101.3,1190.9,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,0.9346,101.3,1203.3,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
rPfXr,328.15,1,101.3,1216.2,Srinivasa Reddy et al. (2016c),Density,Liquid,AAUBtI,CCCOCCO,2-propoxyethanol,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,,,
