setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ssizz,298.15,0,101,986.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,298.15,0.25,101,988.5,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,298.15,0.5,101,991.4,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,298.15,0.75,101,999.98,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,303.15,0,101,983.7,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,303.15,0.25,101,985.4,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,303.15,0.5,101,988.3,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,303.15,0.75,101,996.76,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,313.15,0,101,977.6,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,313.15,0.25,101,979.2,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,313.15,0.5,101,982,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,313.15,0.75,101,990.22,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,323.15,0,101,971.6,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,323.15,0.25,101,973,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,323.15,0.5,101,975.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
ssizz,323.15,0.75,101,983.57,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABPBeu,CCCC[P+](CCCC)(CCCC)CCCN.C[C@H](N)C(=O)[O-],(3-aminopropyl)tributylphosphonium L-alaninate,,,
