setid,"Temperature, K",Mole fraction of 1-hexyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
bFqNu,298.15,0,101,882.209,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.0989,101,954.559,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.2022,101,1005.23,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.3014,101,1040.84,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.3985,101,1066.08,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.5109,101,1089.28,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.5974,101,1103.2,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.6974,101,1116.29,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.8045,101,1128.3,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,0.8865,101,1135.58,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,298.15,1,101,1145.1,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,308.15,0,101,871.159,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
bFqNu,308.15,0.0989,101,945.509,Ijardar and Malek (2014),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,AAwscj,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-hexyl-3-methylimidazolium tetrafluoroborate,,,
