setid,"Temperature, K","MolaLity of 1-butyl-3-methylimidazolium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EoDuL,298.15,3.8956,101,976.589,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.0473,101,785.7,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.0767,101,788.1,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.1497,101,793.5,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.2612,101,801.7,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.3434,101,807.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.4912,101,817.8,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.7273,101,833.4,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,0.9756,101,848.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,1.4045,101,872,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,2.4462,101,920.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,303.15,3.8956,101,972.412,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.0473,101,781,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.0767,101,783.4,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.1497,101,788.8,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.2612,101,797,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.3434,101,802.9,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.4912,101,813.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.7273,101,828.8,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,0.9756,101,843.7,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,1.4045,101,867.5,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,2.4462,101,916.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,308.15,3.8956,101,968.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.0473,101,776.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.0767,101,778.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.1497,101,784.1,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.2612,101,792.3,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.3434,101,798.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.4912,101,808.5,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.7273,101,824.3,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,0.9756,101,839.2,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,1.4045,101,863,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,2.4462,101,911.9,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,313.15,3.8956,101,964.1,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.0473,101,771.4,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.0767,101,773.9,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.1497,101,779.3,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.2612,101,787.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.3434,101,793.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.4912,101,803.9,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.7273,101,819.7,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,0.9756,101,834.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,1.4045,101,858.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,2.4462,101,907.6,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
EoDuL,318.15,3.8956,101,959.9,Zafarani-Moattar and Shekaari (2005a),Density,Liquid,AAGIBL,CO,methanol,AAqHiH,CCCC[n+]1ccn(C)c1.[Br-],1-butyl-3-methylimidazolium bromide,,,
