setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium tetrafluoroborate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
qIhrD,298.15,0,101,776.5,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.0103,101,794.4,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.0442,101,845.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.1032,101,913.7,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.2015,101,994.016,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.2931,101,1045.6,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.3935,101,1087,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.5352,101,1128.5,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,0.7043,101,1162.3,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,298.15,1,101,1201.4,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0,101,771.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.0103,101,789.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.0442,101,840,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.1032,101,908.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.2015,101,989.579,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.2931,101,1041.4,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.3935,101,1082.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.5352,101,1124.6,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,0.7043,101,1158.6,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,303.15,1,101,1197.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0,101,765.7,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.0103,101,783.7,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.0442,101,834.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.1032,101,904.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.2015,101,985.147,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.2931,101,1037.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.3935,101,1078.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.5352,101,1120.8,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,0.7043,101,1154.8,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,308.15,1,101,1194.3,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0,101,760.2,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.0103,101,778.4,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.0442,101,829.8,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.1032,101,899.3,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.2015,101,980.715,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.2931,101,1032.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.3935,101,1074.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.5352,101,1116.9,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,0.7043,101,1151.1,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
qIhrD,313.15,1,101,1190.8,Zafarani-Moattar and Shekaari (2006b),Density,Liquid,AAHueB,CC#N,acetonitrile,AArYBF,CCCC[n+]1ccn(C)c1.F[B-](F)(F)F,1-butyl-3-methylimidazolium tetrafluoroborate,,,
