setid,"Temperature, K","MolaLity of tetrabutylphosphonium bromide, mol/kg","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
zudpe,288.15,0.1101,101,821.058,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.1395,101,823.126,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.1776,101,825.836,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.218,101,828.688,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.2537,101,831.238,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.2955,101,834.232,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,288.15,0.3323,101,836.873,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0,101,809.472,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.009722,101,810.179,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.01455,101,810.525,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.01936,101,810.867,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.0242,101,811.209,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.02918,101,811.563,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.0369,101,812.109,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.05364,101,813.293,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.07129,101,814.549,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.09251,101,816.049,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.1101,101,817.297,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.1395,101,819.37,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.1776,101,822.089,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.218,101,824.949,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.2537,101,827.51,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.2955,101,830.511,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,293.15,0.3323,101,833.16,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0,101,805.659,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.009722,101,806.37,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.01455,101,806.716,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.01936,101,807.061,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.0242,101,807.404,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.02918,101,807.767,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.0369,101,808.382,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.05364,101,809.495,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.07129,101,810.756,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.09251,101,812.265,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.1101,101,813.514,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.1395,101,815.598,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.1776,101,818.326,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.218,101,821.197,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.2537,101,823.765,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.2955,101,826.778,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,298.15,0.3323,101,829.434,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0,101,801.817,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.009722,101,802.533,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.01455,101,802.882,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.01936,101,803.227,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.0242,101,803.574,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.02918,101,803.93,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.0369,101,804.48,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.05364,101,805.673,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.07129,101,806.941,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.09251,101,808.455,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.1101,101,809.71,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.1395,101,811.804,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.1776,101,814.54,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.218,101,817.424,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.2537,101,820.001,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.2955,101,823.022,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,303.15,0.3323,101,825.687,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0,101,797.945,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.009722,101,798.665,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.01455,101,799.017,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.01936,101,799.366,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.0242,101,799.712,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.02918,101,800.07,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.0369,101,800.621,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.05364,101,801.825,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.07129,101,803.095,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.09251,101,804.62,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.1101,101,805.879,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.1395,101,807.981,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.1776,101,810.729,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.218,101,813.625,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.2537,101,816.21,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.2955,101,819.242,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,308.15,0.3323,101,821.922,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0,101,794.037,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.009722,101,794.76,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.01455,101,795.113,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.01936,101,795.464,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.0242,101,795.815,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.02918,101,796.175,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.0369,101,796.727,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.05364,101,797.943,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.07129,101,799.213,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.09251,101,800.743,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.1101,101,802.009,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.1395,101,804.127,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.1776,101,806.888,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.218,101,809.794,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.2537,101,812.388,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.2955,101,815.431,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,313.15,0.3323,101,818.127,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0,101,786.081,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.009722,101,786.817,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.01455,101,787.175,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.01936,101,787.531,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.0242,101,787.89,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.02918,101,788.253,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.0369,101,788.815,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.05364,101,790.046,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.07129,101,791.333,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.09251,101,792.887,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.1101,101,794.162,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
zudpe,323.15,0.1395,101,796.295,Krakowiak and Grzybkowski (2010),Density,Liquid,AAONVE,CCCCO,butan-1-ol,ABNNVs,CCCC[P+](CCCC)(CCCC)CCCC.[Br-],tetrabutylphosphonium bromide,,,
