setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
FQnBN,308.15,0.0598,101,1146.5,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.1085,101,1146.3,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.2068,101,1145.6,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.2492,101,1145.2,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.3024,101,1144.4,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.4166,101,1142,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.4568,101,1140.8,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.5065,101,1138.9,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.6137,101,1132.9,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.6533,101,1129.7,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.709,101,1124,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.7521,101,1118.2,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
FQnBN,308.15,0.7936,101,1110.9,Sastry and Ravalji (2016),Density,Liquid,AAmVtv,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,AADYJk,O,water,,,
