setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium hexafluorophosphate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZmYiE,298.15,0.899,93.2,1353.5,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,298.15,0.948,93.2,1357.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,298.15,1,93.2,1360.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0,93.2,1090.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.0509,93.2,1127,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.1003,93.2,1157,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.2002,93.2,1205.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.2999,93.2,1241.8,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.3999,93.2,1270.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.5005,93.2,1293.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.5956,93.2,1310.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.7011,93.2,1326.8,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.7993,93.2,1338.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.899,93.2,1348.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,0.948,93.2,1352.8,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,303.15,1,93.2,1356.2,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0,93.2,1085.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.0509,93.2,1122.2,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.1003,93.2,1152.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.2002,93.2,1200.6,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.2999,93.2,1237.1,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.3999,93.2,1265.7,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.5005,93.2,1288.7,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.5956,93.2,1306.2,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.7011,93.2,1322.1,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.7993,93.2,1334.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.899,93.2,1344.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,0.948,93.2,1348.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,308.15,1,93.2,1351.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0,93.2,1080.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.0509,93.2,1117.3,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.1003,93.2,1147.5,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.2002,93.2,1195.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.2999,93.2,1232.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.3999,93.2,1261.1,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.5005,93.2,1284,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.5956,93.2,1301.5,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.7011,93.2,1317.4,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.7993,93.2,1329.7,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.899,93.2,1339.9,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,0.948,93.2,1344,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
ZmYiE,313.15,1,93.2,1347.7,Hoga et al. (2020),Density,Liquid,ABChJv,CCCC[n+]1ccn(C)c1.F[P-](F)(F)(F)(F)F,1-butyl-3-methylimidazolium hexafluorophosphate,AAPByN,CS(C)=O,dimethyl sulfoxide,,,
