setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Igfew,298.2,1044,0.000187,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,1195,0.000164,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,2073,0.000158,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,2144,0.000147,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,3202,0.000135,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,3254,0.000133,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,4155,0.000121,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,4524,0.000117,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,5232,0.000111,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
Igfew,298.2,6008,0.000105,Aki et al. (2004),Density,Liquid,Gas,,27,AAIYzl,O=C=O,carbon dioxide,ABDWVo,CCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-butyl-3-methylimidazolium trifluoromethanesulfonate
