setid,"Temperature, K","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
jeaCL,293,8.8e-05,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AAQIZu,CC(F)(F)F,"1,1,1-trifluoroethane"
jeaCL,303.3,9.25e-05,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AAQIZu,CC(F)(F)F,"1,1,1-trifluoroethane"
jeaCL,313.2,9.79e-05,Shiflett and Yokozeki (2008c),Density,Liquid mixture 2,Liquid mixture 1,,,Gas,,3,AAQIZu,CC(F)(F)F,"1,1,1-trifluoroethane"
