setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium ethyl sulfate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
YWnEZ,308.15,0.54527,101,1162.3,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,0.64658,101,1181,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,0.75617,101,1198.4,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,0.82064,101,1207.7,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,0.88681,101,1216.5,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,0.95105,101,1224.3,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,308.15,1,101,1229.5,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0,101,941.9,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.04902,101,976.51,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.08192,101,996.59,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.14532,101,1030.54,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.17653,101,1044.88,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.25568,101,1076.91,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.33862,101,1104.41,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.44725,101,1133.51,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.54527,101,1155.1,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.64658,101,1174,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.75617,101,1191.7,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.82064,101,1201,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.88681,101,1209.8,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,0.95105,101,1217.6,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,318.15,1,101,1222.8,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0,101,932.56,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.04902,101,967.62,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.08192,101,987.95,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.14532,101,1022.3,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.17653,101,1036.79,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.25568,101,1069.13,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.33862,101,1096.87,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.44725,101,1126.2,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.54527,101,1147.9,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.64658,101,1167,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.75617,101,1184.8,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.82064,101,1194.2,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.88681,101,1203.1,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,0.95105,101,1210.9,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
YWnEZ,328.15,1,101,1216.2,Reddy et al. (2016c),Density,Liquid,AAtWDT,CCOS(=O)(=O)[O-].CC[n+]1ccn(C)c1,1-ethyl-3-methylimidazolium ethyl sulfate,AAOgvx,COCCO,2-methoxyethan-1-ol,,,
