setid,"Temperature, K",Weight fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
PwqUV,308.15,0.0006,101,1225.8,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,308.15,0.001,101,1225.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,308.15,0.0023,101,1224.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,308.15,0.0051,101,1222.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,308.15,0.0078,101,1220.9,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,308.15,0.0116,101,1218.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.0006,101,1222.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.001,101,1222.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.0023,101,1221.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.0051,101,1219.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.0078,101,1217.9,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,313.15,0.0116,101,1215.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.0006,101,1219.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.001,101,1219.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.0023,101,1218.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.0051,101,1216.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.0078,101,1214.9,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,318.15,0.0116,101,1212.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.0006,101,1216.8,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.001,101,1216.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.0023,101,1215.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.0051,101,1213.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.0078,101,1211.8,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,323.15,0.0116,101,1209.3,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.0006,101,1213.9,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.001,101,1213.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.0023,101,1212.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.0051,101,1210.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.0078,101,1208.9,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,328.15,0.0116,101,1206.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.0006,101,1211,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.001,101,1210.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.0023,101,1209.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.0051,101,1207.7,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.0078,101,1206,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,333.15,0.0116,101,1203.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.0006,101,1208,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.001,101,1207.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.0023,101,1206.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.0051,101,1204.8,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.0078,101,1203,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,338.15,0.0116,101,1200.4,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.0006,101,1205,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.001,101,1204.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.0023,101,1203.6,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.0051,101,1201.8,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.0078,101,1200,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
PwqUV,343.15,0.0116,101,1197.5,Yan et al. (2021a),Density,Liquid,AAqxqp,CC(=O)[O-].CCCCCC[n+]1ccccc1,1-hexylpyridinium acetate,AADYJk,O,water,,,
