setid,Mole fraction of 1-butyl-3-methylimidazolium octyl sulfate,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
SsuMb,0.0999,298.15,101,873.1,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.1753,298.15,101,906.2,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.26,298.15,101,936.5,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.3657,298.15,101,966.9,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.4575,298.15,101,988.4,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.5648,298.15,101,1009.5,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.6652,298.15,101,1026.4,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.7497,298.15,101,1038.8,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
SsuMb,0.8672,298.15,101,1053.8,Domanska et al. (2006b),Density,Liquid,AAThYT,CCCCCCO,hexan-1-ol,ABPBvB,CCCCCCCCOS(=O)(=O)[O-].CCCC[n+]1ccn(C)c1,1-butyl-3-methylimidazolium octyl sulfate,,,
