setid,"Temperature, K","Pressure, kPa","Molar volume, m<SUP>3</SUP>/mol",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
Tcndw,298.1,2195,0.0002,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,298.1,3188,0.000169,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,298.2,1315,0.000248,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,298.2,4234,0.000146,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,298.2,5156,0.00013,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,298.2,6091,0.000116,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.2,1371,0.000254,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.2,5580,0.000151,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.2,6991,0.000132,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.2,8356,0.000117,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,1537,0.000237,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,2816,0.000205,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,2819,0.000203,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,4155,0.000172,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,4253,0.000169,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,5746,0.000147,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,7002,0.000133,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
Tcndw,313.3,8373,0.000119,Aki et al. (2004),Density,Liquid,Gas,,28,AAIYzl,O=C=O,carbon dioxide,ABiCtA,CCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]imide
