setid,Mole fraction of tetraoctylammonium bromide,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
ZjeVX,0.333,100,298.15,907,Cao et al. (2022),Density,Liquid,ACBIrh,CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],tetraoctylammonium bromide,AAhGHf,CCCCCCCCCC(=O)O,decanoic acid,,,
