setid,"MolaLity of 1-hexyl-3-methyl-1H-imidazolium bromide, mol/kg","Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
SfoGV,0.0409,293.15,101,794.597,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0409,298.15,101,789.906,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0409,303.15,101,785.196,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0409,308.15,101,780.466,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0492,288.15,101,799.947,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0492,293.15,101,795.27,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0492,298.15,101,790.58,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0492,303.15,101,785.874,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0492,308.15,101,781.15,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0532,288.15,101,800.241,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0532,293.15,101,795.565,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0532,298.15,101,790.875,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0532,303.15,101,786.172,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0532,308.15,101,781.448,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0573,288.15,101,800.591,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0573,293.15,101,795.92,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0573,298.15,101,791.233,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0573,303.15,101,786.53,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0573,308.15,101,781.807,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0659,288.15,101,801.219,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0659,293.15,101,796.548,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0659,298.15,101,791.862,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0659,303.15,101,787.162,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0659,308.15,101,782.448,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0738,288.15,101,801.873,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0738,293.15,101,797.205,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0738,298.15,101,792.524,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0738,303.15,101,787.824,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0738,308.15,101,783.106,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0758,288.15,101,802.025,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0758,293.15,101,797.355,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0758,298.15,101,792.675,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0758,303.15,101,787.978,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0758,308.15,101,783.262,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0827,288.15,101,802.557,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0827,293.15,101,797.892,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0827,298.15,101,793.214,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0827,303.15,101,788.517,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0827,308.15,101,783.802,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0909,288.15,101,803.164,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0909,293.15,101,798.5,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0909,298.15,101,793.824,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0909,303.15,101,789.132,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.0909,308.15,101,784.42,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1036,288.15,101,804.102,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1036,293.15,101,799.438,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1036,298.15,101,794.767,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1036,303.15,101,790.079,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1036,308.15,101,785.37,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1247,288.15,101,805.707,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1247,293.15,101,801.054,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1247,298.15,101,796.389,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1247,303.15,101,791.705,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1247,308.15,101,787.005,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1471,288.15,101,807.368,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1471,293.15,101,802.718,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1471,298.15,101,798.058,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1471,303.15,101,793.382,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1471,308.15,101,788.689,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1639,288.15,101,808.631,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1639,293.15,101,803.99,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1639,298.15,101,799.333,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1639,303.15,101,794.664,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.1639,308.15,101,789.974,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2098,288.15,101,811.981,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2098,293.15,101,807.347,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2098,298.15,101,802.704,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2098,303.15,101,798.048,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2098,308.15,101,793.373,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2576,288.15,101,815.451,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2576,293.15,101,810.832,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2576,298.15,101,806.203,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2576,303.15,101,801.558,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
SfoGV,0.2576,308.15,101,796.898,Sadeghi et al. (2009b),Density,Liquid,AAGIBL,CO,methanol,AAvbcc,CCCCCC[n+]1ccn(C)c1.[Br-],1-hexyl-3-methyl-1H-imidazolium bromide,,,
