setid,"Pressure, kPa","Temperature, K","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
VyAkA,101.2,298.15,1250.3,Machanova et al. (2014),Density,Liquid,ABrFsY,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,,,,
VyAkA,500,298.15,1250.6,Machanova et al. (2014),Density,Liquid,ABrFsY,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,,,,
VyAkA,1000,298.15,1250.9,Machanova et al. (2014),Density,Liquid,ABrFsY,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,,,,
VyAkA,2000,298.15,1251.6,Machanova et al. (2014),Density,Liquid,ABrFsY,CCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,triethyloctylammonium bis[(trifluoromethyl)sulfonyl]imide,,,,,,
