setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
xktSR,298.15,0.3088,101,1235.5,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.3963,101,1297.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.4918,101,1352.2,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.5723,101,1389.9,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.7026,101,1439.2,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.8055,101,1470.7,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,298.15,0.9025,101,1495.9,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0,101,783.2,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.0519,101,896.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.1037,101,986.9,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.2013,101,1115,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.3088,101,1215.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.3963,101,1277.9,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.4918,101,1332.2,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.5723,101,1369.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.7026,101,1419.1,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.8055,101,1450.6,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,318.15,0.9025,101,1475.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0,101,766,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.0519,101,878.7,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.1037,101,968.2,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.2013,101,1095.6,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.3088,101,1196.1,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.3963,101,1258,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.4918,101,1312.3,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.5723,101,1350,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.7026,101,1399.3,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.8055,101,1430.8,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
xktSR,338.15,0.9025,101,1456.1,Salinas et al. (2016),Density,Liquid,AALcLI,CCCO,propan-1-ol,ABXNZH,CC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-ethyl-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,,,
