setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
OAohP,293.15,0,101,887.41,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.0488,101,978.17,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.1139,101,1069.71,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.1771,101,1136.61,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.2815,101,1218.29,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.4048,101,1286.31,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.4897,101,1321.41,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.6329,101,1367.37,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.7468,101,1395.56,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,0.9071,101,1426.74,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,293.15,1,101,1441.63,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0,101,881.98,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.0488,101,973.69,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.1139,101,1065.22,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.1771,101,1132.17,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.2815,101,1213.74,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.4048,101,1281.83,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.4897,101,1317.1,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.6329,101,1362.88,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.7468,101,1391.06,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,0.9071,101,1421.92,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,298.15,1,101,1436.83,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,303.13,0,101,876.47,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,303.13,0.0488,101,970.01,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,303.13,0.1139,101,1060.65,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,303.13,0.1771,101,1128.01,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
OAohP,303.13,0.2815,101,1209.23,Geppert-Rybczynska et al. (2010a),Density,Liquid,AANtst,C1CCOC1,tetrahydrofuran,ABchwx,CCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-butyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide,,,
