setid,"Temperature, K",Mole fraction of propan-1-ol,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
yJEfY,298.15,0,101,1008.8,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.1071,101,1001.1,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.2407,101,989.7,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.3036,101,983.6,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.407,101,971.6,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.4887,101,960.6,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.6209,101,938.1,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.7248,101,914.81,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.8516,101,875.63,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.9024,101,854.86,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.94,101,836.47,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,0.9729,101,817.8,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,298.15,1,101,799.48,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0,101,1000.2,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.1071,101,992.4,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.2407,101,980.9,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.3036,101,974.7,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.407,101,962.5,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.4887,101,951.5,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.6209,101,928.6,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.7248,101,904.92,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.8516,101,865.08,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.9024,101,843.94,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.94,101,825.19,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,0.9729,101,806.09,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,313.15,1,101,787.28,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0,101,991.7,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.1071,101,983.8,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.2407,101,972.1,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.3036,101,965.9,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.407,101,953.6,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.4887,101,942.4,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.6209,101,919.1,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.7248,101,895.05,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.8516,101,854.46,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.9024,101,832.87,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.94,101,813.68,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,0.9729,101,794.06,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
yJEfY,328.15,1,101,774.64,Gonzalez et al. (2006),Density,Liquid,AALcLI,CCCO,propan-1-ol,AAsTjr,CCCCCCCCn1cc[n+](C)c1.[Cl-],1-methyl-3-octylimidazolium chloride,,,
