setid,"Temperature, K",Mole fraction of 1-ethyl-3-methylimidazolium tetrafluoroborate,Mole fraction of 2-pyrrolidinone,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
EKkxp,293.15,0.4329,0.3785,101,1251.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.4453,0.3671,101,1252.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.4691,0.3461,101,1254.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.4845,0.3332,101,1256,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5027,0.3185,101,1257.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5278,0.2989,101,1258.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5451,0.2854,101,1259.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5581,0.2759,101,1260.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5774,0.2608,101,1261.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5826,0.2557,101,1261.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.5978,0.2443,101,1262.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.6214,0.2282,101,1264,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.6464,0.1932,101,1263.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.6531,0.1881,101,1264.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,293.15,0.6741,0.1803,101,1266.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.1595,0.7681,101,1172.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.1799,0.7347,101,1182.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.1936,0.7081,101,1189.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.2046,0.6871,101,1195.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.2218,0.6542,101,1203.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.2442,0.6148,101,1213,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.2603,0.5861,101,1219.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.2849,0.5481,101,1226.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.3015,0.5245,101,1231.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.3269,0.4911,101,1237,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.3478,0.4658,101,1240.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.3642,0.4473,101,1243.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.3891,0.4208,101,1246.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4032,0.4067,101,1248.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4121,0.3981,101,1249.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4329,0.3785,101,1251.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4453,0.3671,101,1252.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4691,0.3461,101,1254.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.4845,0.3332,101,1255.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5027,0.3185,101,1256.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5278,0.2989,101,1258.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5451,0.2854,101,1259.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5581,0.2759,101,1260.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5774,0.2608,101,1261.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5826,0.2557,101,1261.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.5978,0.2443,101,1262.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.6214,0.2282,101,1263.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.6464,0.1932,101,1263.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.6531,0.1881,101,1263.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,298.15,0.6741,0.1803,101,1265.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.1595,0.7681,101,1168.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.1799,0.7347,101,1177.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.1936,0.7081,101,1184.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.2046,0.6871,101,1190.1,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.2218,0.6542,101,1198.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.2442,0.6148,101,1207.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.2603,0.5861,101,1213.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.2849,0.5481,101,1221.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.3015,0.5245,101,1225.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.3269,0.4911,101,1231,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.3478,0.4658,101,1234.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.3642,0.4473,101,1237.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.3891,0.4208,101,1240.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4032,0.4067,101,1242,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4121,0.3981,101,1242.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4329,0.3785,101,1244.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4453,0.3671,101,1245.8,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4691,0.3461,101,1247.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.4845,0.3332,101,1248.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5027,0.3185,101,1250,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5278,0.2989,101,1251.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5451,0.2854,101,1252.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5581,0.2759,101,1253.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5774,0.2608,101,1254.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5826,0.2557,101,1254.4,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.5978,0.2443,101,1255.2,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.6214,0.2282,101,1256.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.6464,0.1932,101,1256.3,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.6531,0.1881,101,1256.7,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,303.15,0.6741,0.1803,101,1258.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.1595,0.7681,101,1164,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.1799,0.7347,101,1173.6,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.1936,0.7081,101,1180.5,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
EKkxp,308.15,0.2046,0.6871,101,1185.9,Sharma et al. (2013b),Density,Liquid,AAQTZI,O=C1CCCN1,2-pyrrolidinone,AADYJk,O,water,AAmDom,CC[n+]1ccn(C)c1.F[B-](F)(F)F,1-ethyl-3-methylimidazolium tetrafluoroborate
