setid,"Temperature, K",Mole fraction of 1-butyl-3-methylimidazolium thiocyanate,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
rhmzo,298.15,0,101,826.38,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.0747,101,843.95,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.1621,101,864.67,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.2537,101,886.57,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.3512,101,910.03,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.4924,101,944.3,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.5922,101,968.81,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.6659,101,987.05,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.7576,101,1009.83,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
rhmzo,298.15,0.8692,101,1037.62,Domanska and Krolikowska (2010a),Density,Liquid,AAeWzK,CCCCCCCCCCO,decan-1-ol,AAlxZE,CCCC[n+]1ccn(C)c1.N#C[S-],1-butyl-3-methylimidazolium thiocyanate,,,
