setid,Weight fraction of water,"Temperature, K","Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
pfsqi,0,288.15,100,1215.5,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,293.15,100,1212.2,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,298.15,100,1209,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,303.15,100,1205.7,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,308.15,100,1202.5,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,313.15,100,1199.2,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0,318.15,100,1196,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0.001547,288.15,100,1215,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0.001547,293.15,100,1211.7,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
pfsqi,0.001547,298.15,100,1208.4,Fang et al. (2022),Density,Liquid,AAoWKo,[N-](C#N)C#N.COCC[N+]1(CCCC1)C,N-(2-methoxyethyl)-N-methylpyrrolidinium dicyanamide,AADYJk,O,water,,,
