setid,"Temperature, K",Mole fraction of water,"Pressure, kPa","Specific density, kg/m<SUP>3</SUP>",reference,propertiy,phases,compound id 1,smile 1,compound name 1,compound id 2,smile 2,compound name 2,compound id 3,smile 3,compound name 3
sOkZg,298.15,0,101,980.7,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,298.15,0.25,101,982.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,298.15,0.5,101,987.2,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,298.15,0.75,101,995.89,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,303.15,0,101,977.7,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,303.15,0.25,101,979.8,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,303.15,0.5,101,984,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,303.15,0.75,101,992.65,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,313.15,0,101,971.6,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,313.15,0.25,101,973.6,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,313.15,0.5,101,977.7,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,313.15,0.75,101,986.16,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,323.15,0,101,965.5,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,323.15,0.25,101,967.4,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
sOkZg,323.15,0.5,101,971.5,Wang et al. (2012e),Density,Liquid,AADYJk,O,water,ABUVJK,CC(C)[C@H](N)C(=O)[O-].CCCC[P+](CCCC)(CCCC)CCCN,(3-aminopropyl)tributylphosphonium L-valinate,,,
